URL	Device	INP	CLS	LCP	Date	all_green	date
advocatechannel.com	mobile	89.13	82.56	94.14941494149414	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
austin.culturemap.com	desktop	96.999699969997	91.29	85.41854185418542	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
austin.culturemap.com	mobile	92.13	98.76012398760123	83.82	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
bestlifeonline.com	desktop	85.15	86.1886188618862	93.54	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
bestlifeonline.com	mobile	81.78182181781821	89.36	92.52	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
bestlocalthings.com	desktop	90.52	85.42999999999999	93.36	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
bestlocalthings.com	mobile	91.82	86.87	89.02	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
ca.billboard.com	desktop	95.61	95.8	91.08089191080892	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
ca.billboard.com	mobile	91.94	92.05	91.13	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
conversations.indy100.com	desktop	91.55915591559156	86.3	96.39	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
conversations.indy100.com	mobile	91.59	95.37953795379538	96.81	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
coveteur.com	desktop	92.76927692769276	88.46000000000001	91.67000000000002	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
coveteur.com	mobile	89.29	82.96	83.47	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
dallas.culturemap.com	desktop	97.02	92.33	85.91	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
dallas.culturemap.com	mobile	92.69	99.18	87.49	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
divine.health	desktop				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
divine.health	mobile				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
dot.la	desktop	97.14	86.76132386761324	94.68946894689468	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
dot.la	mobile	90.44	69.25	90.4109589041096	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
energycapitalhtx.com	desktop	97.98	77.83	38.47	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
energycapitalhtx.com	mobile	93.79	86.15	91.82	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
fortworth.culturemap.com	desktop	97.72	93.33	83.39833983398341	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
fortworth.culturemap.com	mobile	91.54	98.63986398639864	84.94	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
gaingels.com	desktop	97.54	94.34	96.41	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
gaingels.com	mobile	95.14	93.83	93.53	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
guides.brit.co	desktop	88.71	95.86	94.88051194880512	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
guides.brit.co	mobile	87.17	93.27	91.23912391239124	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
hamuesgyemant.hu	desktop	92.06	96.26	95.68	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
hamuesgyemant.hu	mobile	85.05149485051496	81.16188381161884	93.05	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
heatmap.news	desktop	97.06970697069708	87.38	94.92	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
heatmap.news	mobile	92.62926292629264	93.78	94.85948594859484	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.culturemap.com	desktop	97.3	89.91	84.3	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.culturemap.com	mobile	92.38	96.97	85.57855785578559	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.innovationmap.com	desktop	98.35	96.58	79.75797579757976	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.innovationmap.com	mobile	97.02	85.85858585858585	92.28922892289228	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.sportsmap.com	desktop	98.17	85.85000000000001	91.2	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
houston.sportsmap.com	mobile	94.31	94.56054394560545	93.35	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
in.hu	desktop	89.47	96.88	93.79	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
in.hu	mobile	87.03999999999999	87.34	92.2	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
investingnews.com	desktop	94.83948394839484	84.60000000000001	84.02000000000001	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
investingnews.com	mobile	89.1110888911109	88.01	90.24	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
jjkellercompliancenetwork.com	desktop	96.65	77.65776577657765	81.0	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
jjkellercompliancenetwork.com	mobile	89.53999999999999	90.71	89.92999999999999	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
lakevillejournal.com	desktop	96.8	97.64	93.54	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
lakevillejournal.com	mobile	96.27	97.72	96.89	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
leaps.org	desktop	94.25201273169816	96.1340206185567	88.94637817497647	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
leaps.org	mobile	85.81240609572869	98.37781266352695	92.78754132590916	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
luzmedia.co	desktop	84.37	72.89999999999999	76.16000000000001	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
luzmedia.co	mobile	89.49000000000001	83.66163383661635	78.66786678667866	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
millertonnews.com	desktop				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
millertonnews.com	mobile				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
nofilmschool.com	desktop	90.66	73.0926907309269	94.75	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
nofilmschool.com	mobile	87.09	69.12	93.54	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
outvoices.us	desktop	93.32933293329332	97.66	92.4192419241924	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
outvoices.us	mobile	94.55	96.02039796020398	93.56	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
qc.rollingstone.com	desktop	93.36	80.90190980901912	84.3	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
qc.rollingstone.com	mobile	91.61	90.1	93.02	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
reliabilityweb.com	desktop	94.17000000000002	91.45	81.99	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
reliabilityweb.com	mobile	91.04910491049104	90.02	80.14801480148014	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
responsiblestatecraft.org	desktop	97.36973697369736	96.66033396660336	94.34	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
responsiblestatecraft.org	mobile	94.18	97.73	92.6192619261926	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
rm.powertofly.com	desktop				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
rm.powertofly.com	mobile				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
sanantonio.culturemap.com	desktop	95.35	91.34	79.57	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
sanantonio.culturemap.com	mobile	94.08	99.02	84.11999999999999	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
secondnexus.com	desktop				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
secondnexus.com	mobile				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
spectrum.ieee.org	desktop	95.55	80.54	88.67	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
spectrum.ieee.org	mobile	88.98	86.33136686331366	85.07000000000001	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
storeys.com	desktop	95.82	75.51	94.03059694030598	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
storeys.com	mobile	92.7	96.78	92.36	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
thefulcrum.us	desktop	94.2	96.19	94.62	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
thefulcrum.us	mobile	83.83161683831618	98.2	91.87	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
upworthyscience.com	desktop	89.98	87.3087308730873	93.46	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
upworthyscience.com	mobile	84.83151684831518	95.09	91.38	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
vault12.com	desktop	95.51044895510452	91.1	87.88	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
vault12.com	mobile	80.2	95.27	88.87	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
worldcrunch.com	desktop	92.01	89.23	82.13000000000001	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
worldcrunch.com	mobile	90.96909690969098	93.31	90.68	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.7x7.com	desktop	97.25	94.64946494649465	95.84	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.7x7.com	mobile	95.36	96.56	95.58	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.advocate.com	desktop	93.62	76.85	90.75	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.advocate.com	mobile	91.21	86.17	88.96110388961104	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.allbusiness.com	desktop	93.23	79.32000000000001	83.32166783321668	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.allbusiness.com	mobile	86.63	94.03	91.41	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.alternet.org	desktop	91.76082391760823	77.12	90.7909209079092	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.alternet.org	mobile	88.67	70.04	92.89	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.brit.co	desktop	88.16000000000001	83.36	87.96000000000001	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.brit.co	mobile	87.0	82.12	92.56	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.comicsands.com	desktop	82.30176982301771	93.94	96.05	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.comicsands.com	mobile	81.32000000000001	77.46774677467747	95.21	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.commondreams.org	desktop	96.81	82.74000000000001	93.11	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.commondreams.org	mobile	96.10961096109612	80.55	91.44	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.conservativereview.com	desktop	96.35	97.44	88.14999999999999	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.conservativereview.com	mobile	88.14999999999999	73.97260273972603	80.17999999999999	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.dailyclimate.org	desktop	98.53985398539857	98.2	93.34	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.dailyclimate.org	mobile	97.02	93.94060593940608	92.96070392960704	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.ehn.org	desktop	96.24	80.46	90.05099490050995	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.ehn.org	mobile	95.38	95.56	93.4006599340066	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gbnews.com	desktop	76.27000000000001	80.5	86.68	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gbnews.com	mobile	60.93609360936094	75.73000000000002	73.55264473552646	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.georgetakei.com	desktop				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.georgetakei.com	mobile				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.glennbeck.com	desktop	90.62	87.5	88.88888888888889	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.glennbeck.com	mobile	92.31	95.91	89.19	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.goalcast.com	desktop	90.56	90.94	91.96	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.goalcast.com	mobile	80.31	81.17811781178118	87.2	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gopenske.com	desktop	94.1	89.17108289171084	88.03999999999999	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gopenske.com	mobile	94.02	85.98	90.89	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gzeromedia.com	desktop	93.28	92.29	92.63	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.gzeromedia.com	mobile	85.99859985998599	94.53	90.76	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.healthywomen.org	desktop	91.56084391560844	89.41894189418942	92.19	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.healthywomen.org	mobile	84.73	83.99	88.89111088891111	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.hivplusmag.com	desktop	92.17	84.76	87.86	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.hivplusmag.com	mobile	84.18841884188419	87.78	86.72999999999999	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.houstoncitybook.com	desktop	97.45974597459748	90.44	93.8993899389939	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.houstoncitybook.com	mobile	92.75	99.64	95.75	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.indy100.com	desktop	90.41	79.27000000000001	95.12	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.indy100.com	mobile	79.4	74.19	90.95000000000002	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.laverita.info	desktop	89.23	82.22	80.76	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.laverita.info	mobile	67.84	94.53	85.79	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.louderwithcrowder.com	desktop	96.61	88.89111088891111	92.33	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.louderwithcrowder.com	mobile	95.94	87.92	90.18	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.lovemeow.com	desktop	90.32	90.78	93.4093409340934	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.lovemeow.com	mobile	82.39176082391761	82.24000000000001	93.02069793020698	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.mtlblog.com	desktop	96.19	75.15	91.46	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.mtlblog.com	mobile	81.37	85.51144885511448	95.23	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.myrecipemagic.com	desktop	94.31	96.58	80.0	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.myrecipemagic.com	mobile	91.5	98.87	87.47	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.narcity.com	desktop	95.95959595959596	73.02000000000001	90.64	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.narcity.com	mobile	82.78	84.38	94.6905309469053	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.nationalmemo.com	desktop	86.008600860086	80.52	84.82000000000001	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.nationalmemo.com	mobile	89.13	67.91	91.27	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.newsworthy.org.au	desktop				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.newsworthy.org.au	mobile				Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.okayafrica.com	desktop	93.43065693430655	90.53	89.02	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.okayafrica.com	mobile	70.59294070592941	87.2	79.61203879612039	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.okayplayer.com	desktop	92.09	93.86	84.65	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.okayplayer.com	mobile	86.9	89.25107489251074	82.08179182081793	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.out.com	desktop	90.94	85.63856385638564	89.97	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.out.com	mobile	76.24	86.74	88.83111688831117	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.outtraveler.com	desktop	94.03	81.46814681468146	91.38	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.outtraveler.com	mobile	87.15	89.69103089691032	88.17	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.panorama.it	desktop	89.48	82.19	90.81908190819082	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.panorama.it	mobile	75.98	89.16000000000001	94.0	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.papermag.com	desktop	94.7	80.96	92.980701929807	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.papermag.com	mobile	86.99	89.19	88.02	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.penskelogistics.com	desktop	97.67	96.43	94.58	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.penskelogistics.com	mobile	94.49	90.58	91.3808619138086	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.pensketruckleasing.com	desktop	97.44025597440256	89.81	95.41	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.pensketruckleasing.com	mobile	96.59	93.4	72.19	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.pensketruckrental.com	desktop	87.4	74.92	90.01	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.pensketruckrental.com	mobile	60.68	71.56284371562843	85.44	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.penskeusedtrucks.com	desktop	93.17000000000002	77.5	85.39999999999999	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.penskeusedtrucks.com	mobile	87.61	78.7021297870213	80.64	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.premierguitar.com	desktop	93.76	44.73	88.63	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.premierguitar.com	mobile	90.2	33.6	89.77000000000001	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.pride.com	desktop	91.73	83.47	85.39	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.pride.com	mobile	83.57	79.01	85.39	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.publicscaleslocator.com	desktop	96.67	97.07	98.62	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.publicscaleslocator.com	mobile	98.14	99.76	84.55	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.rawstory.com	desktop	89.57000000000001	84.87848784878489	87.63	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.rawstory.com	mobile	90.36	87.78	91.43914391439144	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.rebelmouse.com	desktop	95.91	86.24000000000001	91.09	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.rebelmouse.com	mobile	81.93	97.31026897310268	94.65	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.ricoh-americalatina.com	desktop	95.45	96.05	89.15	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.ricoh-americalatina.com	mobile	87.14	91.19	89.82	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.southernthing.com	desktop	91.11	86.90130986901309	92.35	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.southernthing.com	mobile	89.1089108910891	90.46	92.03	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.theblaze.com	desktop	95.32	98.4301569843016	93.27	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.theblaze.com	mobile	87.92120787921208	90.76092390760924	89.87	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.theodysseyonline.com	desktop	81.89	74.77000000000001	87.41	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.theodysseyonline.com	mobile	73.7	67.27	84.12158784121588	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.upworthy.com	desktop	84.52	84.77	93.88	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.upworthy.com	mobile	76.87231276872313	69.16	92.51	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.vype.com	desktop	95.18951895189518	86.4013598640136	92.69926992699271	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.vype.com	mobile	93.18	63.080000000000005	87.16000000000001	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
www.workitdaily.com	desktop	88.00119988001201	90.07099290070992	92.1	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.workitdaily.com	mobile	83.91000000000001	92.32	87.52875287528752	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.xonecole.com	desktop	85.55855585558555	75.26	81.77	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
www.xonecole.com	mobile	80.11	89.36	88.62	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
nukta.com	desktop	95.38046195380464	69.48	72.34	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	False	2025-01-24
nukta.com	mobile	82.69999999999999	80.12801280128014	79.59	Wed Jan 22 2025 10:54:56 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
advocatechannel.com	desktop	94.61	92.6	85.61856185618562	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
advocatechannel.com	mobile	86.24000000000001	83.99000000000001	93.14	Thu Jan 23 2025 07:39:34 GMT-0300 (Paraguay Summer Time)	True	2025-01-24
